Student_ID,Gender,Age,Major,Attendance_Pct,Study_Hours_Per_Day,Previous_GPA,Sleep_Hours,Social_Hours_Week,Final_CGPA
ID04780,Male,22,Business,90.0,2.1,3.45,7.8,4,3.76
ID04768,Male,24,Computer Science,64.7,5.2,3.87,9.1,2,3.79
ID03168,Male,18,Engineering,78.9,1.5,3.15,6.7,9,3.26
ID04225,Female,18,Psychology,100.0,5.6,3.1,8.5,10,3.51
ID04120,Female,24,Mathematics,100.0,2.1,2.29,5.8,12,2.34
ID04463,Female,24,Economics,57.1,4.5,3.11,10.0,9,2.64
ID02625,Male,22,Mathematics,80.1,10.7,2.62,6.2,6,3.14
ID00602,Male,24,Mathematics,86.2,6.1,3.15,6.3,7,3.46
ID04032,Male,24,Psychology,86.1,5.0,3.33,7.3,6,3.76
ID02527,Male,19,Engineering,65.7,2.9,2.25,5.4,6,1.95
ID01512,Female,24,Business,72.1,2.4,3.14,8.6,10,2.82
ID04865,Male,24,Psychology,62.9,3.6,3.53,7.9,5,3.51
ID02297,Male,20,Economics,76.9,6.3,2.31,6.7,8,2.57
ID00836,Male,20,Economics,100.0,6.9,3.13,7.5,9,3.76
ID03952,Female,21,Engineering,79.9,1.6,3.67,6.5,5,3.68
ID01737,Male,23,Engineering,90.8,3.0,2.83,6.2,9,3.31
ID03259,Male,23,Computer Science,60.5,3.7,2.47,6.7,7,2.46
ID03261,Male,21,Economics,82.8,4.9,3.17,8.9,10,3.34
ID01974,Male,19,Mathematics,79.9,4.7,3.07,7.0,4,3.03
ID00793,Male,21,Business,84.0,4.0,2.53,6.0,9,2.72
ID03751,Female,20,Economics,72.7,2.9,2.69,6.4,4,2.52
ID04160,Female,21,Business,92.9,3.4,3.33,7.2,10,3.59
ID02694,Male,19,Engineering,100.0,4.0,3.31,8.8,7,3.45
ID03700,Male,22,Engineering,74.1,6.4,2.58,8.1,11,2.48
ID01010,Male,19,Psychology,82.7,4.6,2.27,6.1,5,2.48
ID04158,Female,21,Computer Science,66.5,7.9,2.7,5.5,7,3.02
ID02875,Female,18,Engineering,90.6,3.4,2.66,7.2,7,3.09
ID01482,Male,21,Mathematics,80.9,3.5,3.87,8.4,7,3.91
ID02579,Male,20,Economics,87.8,6.0,3.73,7.5,5,4.0
ID00215,Female,18,Computer Science,82.2,4.2,3.19,6.1,6,3.37
ID02521,Female,23,Psychology,72.1,2.6,3.73,8.0,9,3.58
ID02928,Female,19,Business,68.8,6.6,2.51,8.1,10,2.42
ID03620,Male,23,Business,100.0,0.8,2.47,8.7,5,2.48
ID00386,Female,19,Business,75.6,2.9,3.06,7.9,8,3.0
ID04827,Female,19,Psychology,85.5,8.5,2.27,6.9,8,2.98
ID03771,Male,20,Business,62.1,9.2,3.15,6.3,5,3.54
ID00769,Male,19,Computer Science,86.9,5.1,3.28,8.3,8,3.65
ID00382,Female,21,Computer Science,62.1,8.3,3.04,9.2,9,3.17
ID03932,Male,22,Mathematics,95.8,6.3,1.87,6.6,7,2.36
ID03339,Female,18,Computer Science,85.0,8.5,3.4,4.8,5,3.85
ID02247,Male,19,Business,40.8,2.6,2.58,6.1,8,2.43
ID04561,Female,19,Engineering,84.2,4.0,4.0,8.0,4,4.0
ID04825,Male,22,Mathematics,100.0,3.3,3.01,9.4,2,3.04
ID01542,Male,19,Computer Science,86.5,2.7,3.09,9.5,5,3.11
ID02548,Male,19,Computer Science,80.8,1.5,3.53,4.9,5,3.46
ID02242,Male,20,Computer Science,78.6,3.1,3.08,5.6,4,3.07
ID01201,Female,20,Business,81.1,6.0,3.1,6.5,6,3.52
ID03413,Male,19,Mathematics,59.7,4.7,2.88,9.7,9,2.66
ID01973,Male,23,Computer Science,78.1,3.1,2.51,5.1,4,2.45
ID03669,Male,19,Mathematics,73.3,3.7,2.91,6.6,10,3.13
ID04040,Female,18,Engineering,53.0,1.7,3.3,7.1,9,2.96
ID03693,Female,19,Business,74.5,1.2,2.1,9.8,16,1.43
ID02707,Male,19,Business,100.0,8.2,2.85,8.6,8,3.44
ID04288,Female,21,Business,99.1,9.0,2.85,4.0,8,3.2
ID03305,Male,19,Psychology,100.0,3.3,2.33,9.6,13,2.46
ID01377,Male,18,Mathematics,100.0,4.6,3.54,5.6,9,3.96
ID03382,Male,23,Mathematics,91.7,2.5,3.03,8.9,8,3.04
ID03802,Female,18,Engineering,100.0,2.3,3.5,8.0,8,3.64
ID04957,Male,20,Economics,100.0,1.9,2.77,5.3,5,3.01
ID02072,Male,18,Engineering,93.3,9.7,3.45,4.0,15,4.0
ID02455,Female,23,Economics,72.9,2.4,2.58,8.2,9,2.39
ID01823,Female,22,Economics,95.2,2.7,2.3,7.5,11,2.55
ID02322,Female,22,Computer Science,100.0,2.7,2.93,7.9,7,3.33
ID03882,Female,23,Business,84.2,4.8,2.51,8.1,5,2.67
ID02257,Male,18,Engineering,93.4,5.9,2.63,8.0,6,2.94
ID00368,Female,18,Mathematics,98.3,5.1,4.0,5.3,10,4.0
ID02680,Male,22,Mathematics,41.4,1.9,4.0,6.0,8,3.84
ID02283,Male,23,Engineering,100.0,8.9,3.15,5.7,6,3.82
ID02371,Female,21,Psychology,95.1,4.0,3.43,5.7,11,3.65
ID03246,Male,19,Economics,92.8,5.1,3.6,6.5,5,4.0
ID00316,Female,19,Psychology,93.6,3.2,3.93,7.4,7,4.0
ID00575,Female,20,Economics,100.0,2.8,2.52,9.5,13,2.83
ID04338,Female,18,Engineering,88.5,8.0,2.59,6.2,6,3.05
ID03427,Female,23,Psychology,71.7,2.2,3.52,9.5,8,3.36
ID04287,Female,20,Mathematics,65.0,4.3,3.8,4.9,10,3.7
ID01855,Female,22,Engineering,100.0,11.6,3.16,6.2,10,3.88
ID01017,Male,18,Engineering,93.3,3.7,2.75,6.7,13,2.93
ID03299,Male,24,Mathematics,67.7,12.5,3.45,8.4,7,3.84
ID02568,Male,21,Economics,100.0,7.7,2.62,8.3,13,3.07
ID01817,Male,24,Business,95.1,7.7,2.48,7.6,7,2.82
ID02212,Female,20,Mathematics,85.0,2.0,3.4,6.2,5,3.69
ID00009,Female,22,Computer Science,100.0,4.3,4.0,5.0,12,4.0
ID00510,Female,22,Business,92.2,6.6,3.11,6.9,4,3.56
ID03433,Female,19,Computer Science,87.9,1.3,3.02,6.8,13,3.25
ID03157,Female,18,Psychology,83.5,1.2,3.83,6.5,4,4.0
ID03301,Male,23,Engineering,90.5,4.2,3.01,7.2,8,3.26
ID03381,Male,24,Engineering,99.1,12.9,2.8,6.6,6,3.75
ID01415,Male,18,Economics,95.3,4.4,3.48,7.5,10,3.77
ID01114,Male,19,Mathematics,95.5,4.2,3.26,8.1,5,3.4
ID00924,Female,21,Business,80.5,7.3,3.77,5.8,9,4.0
ID02479,Male,21,Computer Science,90.7,4.0,3.57,7.1,12,3.81
ID04280,Male,24,Mathematics,69.2,1.1,2.64,7.0,8,2.48
ID00127,Female,18,Computer Science,93.0,2.8,2.87,6.7,8,3.12
ID03774,Female,22,Business,92.3,2.4,2.67,8.0,6,3.06
ID03159,Female,18,Mathematics,100.0,3.1,2.41,6.7,6,2.56
ID01241,Female,19,Psychology,89.1,2.6,3.42,9.7,7,3.5
ID03424,Male,24,Mathematics,87.2,2.1,3.99,5.7,11,4.0
ID01280,Male,20,Economics,77.7,2.5,4.0,6.9,12,4.0
ID01781,Male,21,Mathematics,91.9,3.3,3.0,8.7,5,3.03
ID02089,Female,18,Mathematics,78.9,4.3,3.99,5.9,10,3.76
ID03946,Male,19,Mathematics,54.5,13.9,2.34,5.4,6,2.52
ID01308,Female,21,Psychology,79.1,3.0,3.29,5.4,6,3.18
ID00014,Male,24,Engineering,75.1,4.8,3.21,7.3,6,3.2
ID04355,Male,18,Economics,100.0,12.9,3.53,6.5,10,4.0
ID04742,Male,21,Economics,100.0,2.5,3.44,5.4,8,3.44
ID01551,Female,22,Psychology,100.0,2.3,3.68,8.1,17,3.61
ID04034,Female,21,Economics,65.2,4.6,3.29,4.7,8,3.21
ID00297,Female,24,Computer Science,75.8,4.3,2.71,6.8,12,2.75
ID00087,Female,20,Computer Science,69.9,13.7,3.29,9.7,10,3.83
ID02841,Male,23,Business,100.0,3.9,3.31,8.3,9,3.62
ID00799,Female,21,Engineering,59.5,0.6,2.47,4.0,10,2.03
ID03997,Male,21,Business,90.9,9.0,3.45,9.8,10,4.0
ID04924,Female,22,Psychology,67.9,1.0,3.51,5.5,10,3.14
ID00052,Female,20,Business,68.9,5.7,3.72,9.8,12,3.83
ID03260,Female,23,Psychology,71.2,10.6,3.17,6.0,8,3.44
ID00258,Female,21,Business,77.5,6.3,2.52,7.0,9,2.81
ID01047,Male,19,Computer Science,88.8,2.8,4.0,8.7,8,4.0
ID00687,Female,19,Psychology,87.6,7.6,3.43,10.0,11,3.72
ID02859,Male,21,Computer Science,94.1,6.4,2.2,6.8,4,2.68
ID04335,Male,23,Computer Science,82.0,5.7,3.6,8.5,5,3.91
ID03160,Male,22,Business,56.8,3.5,2.94,7.0,10,2.71
ID03645,Female,20,Computer Science,89.4,12.9,3.62,7.1,6,4.0
ID01768,Male,19,Mathematics,74.9,4.4,2.71,4.8,10,2.59
ID03739,Female,21,Psychology,90.2,5.4,3.89,8.7,12,4.0
ID02293,Male,23,Economics,87.7,7.5,2.56,5.0,6,2.91
ID02628,Female,18,Engineering,86.8,4.3,3.25,4.7,7,3.57
ID04656,Male,21,Business,100.0,1.8,3.61,7.5,6,4.0
ID03925,Female,19,Economics,85.2,3.2,2.66,6.0,7,3.13
ID01399,Female,22,Economics,100.0,2.1,3.38,5.8,6,3.4
ID01700,Male,18,Engineering,87.8,4.8,4.0,6.7,7,4.0
ID02070,Male,20,Economics,90.2,1.9,3.43,5.8,5,3.52
ID01476,Female,19,Computer Science,60.0,5.5,3.1,5.8,8,3.28
ID01486,Male,21,Business,92.5,4.9,1.84,8.9,7,2.22
ID00825,Male,18,Psychology,83.3,3.4,3.3,6.7,7,3.45
ID02558,Male,23,Business,81.8,6.8,3.23,9.4,10,3.78
ID02376,Male,20,Economics,83.1,1.8,3.37,4.7,7,3.32
ID00245,Male,19,Engineering,100.0,8.0,2.29,4.2,17,2.43
ID04854,Male,22,Mathematics,89.4,5.2,2.95,5.6,12,3.38
ID00192,Female,19,Mathematics,67.3,4.3,2.6,7.9,11,2.76
ID00011,Male,20,Business,60.0,2.2,4.0,6.8,14,4.0
ID03021,Male,23,Business,94.3,7.2,2.37,8.2,4,2.7
ID03509,Female,23,Economics,75.3,1.4,3.51,6.8,11,3.62
ID03622,Male,19,Computer Science,82.6,3.0,2.25,5.4,15,2.51
ID03732,Female,19,Engineering,60.1,9.1,3.05,8.0,6,3.37
ID03965,Male,22,Mathematics,81.8,6.5,3.18,6.1,12,3.84
ID00499,Female,19,Computer Science,71.0,5.2,3.26,5.3,9,3.33
ID04852,Male,20,Economics,76.8,6.5,2.9,8.4,10,3.13
ID01475,Male,20,Computer Science,100.0,2.1,3.37,6.5,6,3.72
ID01692,Male,23,Engineering,97.2,4.9,2.95,8.3,8,3.29
ID02961,Male,20,Computer Science,77.3,5.8,3.44,9.0,7,3.29
ID01058,Male,22,Psychology,99.2,3.8,3.26,7.9,9,3.56
ID02885,Male,19,Mathematics,92.9,4.9,2.5,8.7,7,2.77
ID04911,Female,21,Psychology,78.7,1.4,3.37,7.8,10,3.46
ID00945,Male,24,Psychology,87.9,10.8,3.81,4.8,9,4.0
ID02610,Male,21,Computer Science,72.2,3.1,4.0,6.7,5,3.92
ID03497,Female,24,Mathematics,92.3,3.5,2.64,7.8,7,2.85
ID03250,Female,18,Engineering,65.3,4.1,2.18,5.3,10,2.03
ID04699,Male,21,Economics,38.8,10.9,3.83,7.3,6,4.0
ID03214,Female,23,Computer Science,88.6,3.4,2.1,6.9,10,2.47
ID02299,Male,18,Psychology,67.5,1.7,2.9,4.9,11,2.81
ID04392,Male,23,Economics,100.0,2.9,3.8,6.3,10,4.0
ID00933,Female,23,Computer Science,80.5,4.2,3.21,6.1,13,3.49
ID04393,Female,22,Mathematics,100.0,7.0,3.19,6.5,11,3.75
ID03820,Male,19,Psychology,84.2,3.6,3.27,5.7,11,3.64
ID02102,Male,19,Economics,79.8,1.3,3.11,6.0,10,3.16
ID04451,Male,20,Computer Science,93.2,5.4,1.85,6.6,7,2.25
ID04975,Male,18,Psychology,86.3,7.2,3.15,7.1,11,3.47
ID01029,Male,20,Psychology,85.9,6.7,2.67,10.0,8,3.21
ID02165,Male,19,Engineering,78.0,5.9,2.57,5.2,5,2.73
ID01912,Female,21,Mathematics,68.1,4.8,2.99,8.1,9,2.83
ID02643,Female,24,Computer Science,76.1,11.8,2.64,8.3,7,2.87
ID02051,Male,21,Economics,84.6,5.8,3.98,8.9,3,4.0
ID03211,Male,20,Engineering,100.0,3.8,2.7,8.2,9,3.0
ID04212,Female,23,Computer Science,100.0,2.6,2.71,8.4,10,2.98
ID03116,Female,19,Mathematics,90.9,2.3,3.13,5.8,7,3.46
ID01894,Male,20,Business,36.5,10.2,3.41,5.5,7,3.19
ID04664,Female,20,Business,100.0,3.5,3.39,6.6,2,3.56
ID04146,Female,19,Psychology,63.1,3.7,3.88,7.1,6,4.0
ID03611,Female,18,Business,93.2,2.6,3.03,9.2,5,3.37
ID00045,Male,23,Psychology,90.1,3.9,3.69,6.2,4,3.97
ID02501,Female,20,Economics,77.8,4.6,3.52,9.3,8,3.35
ID01424,Male,20,Mathematics,91.0,4.2,3.46,8.7,7,3.7
ID01710,Female,22,Psychology,63.8,6.6,3.13,6.4,6,3.42
ID01488,Female,21,Engineering,100.0,2.0,3.28,10.0,5,3.3
ID00847,Male,20,Psychology,84.7,1.8,2.56,9.1,5,2.8
ID01272,Female,24,Psychology,86.3,3.4,2.82,5.2,8,3.12
ID04839,Male,19,Economics,59.6,9.2,3.03,6.7,3,3.08
ID00757,Female,18,Computer Science,93.5,4.5,3.11,8.9,8,3.53
ID00342,Male,22,Business,90.0,4.1,3.92,8.4,14,4.0
ID00569,Female,22,Business,84.5,2.5,3.06,7.5,10,3.5
ID00267,Female,24,Mathematics,100.0,2.1,3.64,7.8,12,3.98
ID04413,Female,22,Engineering,81.7,5.2,3.32,8.4,13,3.48
ID02129,Female,19,Economics,90.7,7.8,3.25,6.2,5,3.87
ID04614,Male,19,Business,87.3,2.9,3.49,6.7,6,3.9
ID00696,Female,23,Business,100.0,10.3,3.65,9.9,7,4.0
ID03321,Male,20,Business,88.5,1.7,3.27,6.7,9,3.37
ID01596,Female,24,Engineering,79.8,2.2,2.2,7.8,8,2.23
ID03328,Male,19,Psychology,86.2,8.9,3.22,8.2,16,3.43
ID03041,Male,18,Mathematics,80.0,3.9,4.0,6.2,8,4.0
ID04752,Male,23,Mathematics,100.0,5.0,2.5,5.9,3,2.97
ID04372,Male,20,Economics,62.4,5.4,2.39,7.6,8,2.55
ID02277,Female,24,Engineering,100.0,1.7,2.93,4.7,11,2.98
ID02719,Female,24,Engineering,87.6,1.2,3.03,9.0,6,2.94
ID04511,Male,22,Economics,98.6,1.0,3.59,7.1,8,3.8
ID02724,Male,19,Mathematics,84.9,1.6,2.83,5.3,7,2.88
ID03130,Female,19,Business,63.2,2.7,3.79,7.8,5,3.74
ID03476,Female,21,Mathematics,91.3,1.6,3.6,8.0,8,3.73
ID03741,Female,20,Economics,83.6,5.7,2.96,6.4,6,3.25
ID01134,Male,18,Computer Science,76.9,4.4,2.84,5.5,10,2.64
ID04296,Male,18,Engineering,72.2,2.3,2.38,4.8,7,2.4
ID03152,Male,24,Economics,70.8,3.3,3.91,5.9,6,3.79
ID01911,Male,20,Business,51.3,1.7,3.75,8.2,6,3.31
ID03698,Female,23,Economics,74.0,2.0,3.2,8.0,4,3.21
ID03401,Male,22,Psychology,94.7,6.0,2.87,4.6,5,3.02
ID04807,Male,22,Engineering,65.2,1.9,2.88,5.8,6,2.92
ID04466,Male,18,Business,60.5,7.0,3.34,4.9,11,3.4
ID00015,Male,20,Engineering,88.1,2.1,3.53,6.5,10,3.71
ID02517,Male,18,Psychology,74.8,9.8,2.59,6.0,6,3.1
ID02761,Male,22,Engineering,68.4,1.6,2.91,7.3,9,2.93
ID00400,Female,23,Computer Science,84.0,1.5,3.28,6.8,4,3.6
ID01283,Female,22,Computer Science,80.8,2.9,3.02,8.3,11,3.02
ID00291,Male,24,Engineering,88.7,2.7,2.97,6.1,4,3.33
ID02452,Female,21,Engineering,100.0,3.8,2.62,9.2,7,3.02
ID03926,Male,21,Computer Science,87.9,1.6,3.46,5.3,6,3.52
ID02968,Female,23,Economics,98.0,11.1,3.21,6.6,6,3.99
ID02099,Female,20,Engineering,68.2,3.6,2.96,6.5,13,3.01
ID03951,Male,24,Psychology,100.0,5.5,2.7,7.5,11,3.11
ID04885,Male,19,Economics,93.4,1.7,3.46,4.8,6,3.57
ID04641,Female,19,Business,100.0,3.3,3.44,8.3,9,3.48
ID02574,Male,21,Business,75.4,2.5,2.92,4.6,4,2.93
ID04625,Female,18,Psychology,93.6,3.0,2.7,6.0,12,2.84
ID04689,Male,19,Mathematics,94.6,3.0,3.26,5.9,5,3.34
ID02216,Male,20,Business,74.9,5.4,2.22,7.8,11,2.31
ID02872,Female,21,Business,89.4,5.5,3.64,4.7,9,4.0
ID02848,Male,22,Psychology,100.0,3.6,3.33,5.3,9,3.64
ID03364,Male,23,Computer Science,96.4,1.7,3.24,5.4,8,3.46
ID04177,Female,20,Psychology,79.9,5.7,3.08,8.1,9,3.22
ID03577,Male,18,Business,100.0,5.0,3.95,7.3,13,4.0
ID01361,Female,23,Economics,92.3,14.0,3.4,5.6,6,4.0
ID03768,Male,18,Business,89.7,4.8,2.73,6.2,7,3.28
ID02047,Male,24,Psychology,100.0,5.2,3.23,6.9,12,3.44
ID01340,Male,23,Economics,88.4,2.0,2.49,5.7,7,2.63
ID00241,Female,19,Psychology,82.9,8.6,3.1,9.6,7,3.48
ID03111,Female,23,Psychology,79.0,5.9,3.51,7.0,12,3.48
ID00911,Female,23,Mathematics,68.9,9.6,1.99,7.9,7,2.17
ID03170,Male,19,Business,96.8,1.3,3.05,4.9,7,3.03
ID03274,Male,23,Mathematics,95.8,3.7,3.77,4.5,8,3.9
ID04605,Female,22,Mathematics,95.5,1.9,3.08,6.7,9,3.29
ID00670,Male,18,Mathematics,69.7,5.9,2.99,7.9,13,2.99
ID02030,Female,18,Business,89.2,2.6,3.68,5.8,13,3.98
ID01968,Male,19,Economics,92.6,0.8,2.44,6.6,6,2.81
ID00657,Male,21,Psychology,86.0,2.3,2.99,7.2,8,3.08
ID04344,Female,23,Economics,100.0,6.9,3.45,5.9,8,3.93
ID02706,Female,21,Economics,62.7,2.0,3.65,10.0,8,3.39
ID02684,Male,24,Computer Science,90.0,1.8,3.39,7.8,6,3.67
ID01877,Female,18,Computer Science,100.0,3.8,3.44,6.3,4,3.63
ID01549,Male,18,Psychology,47.6,4.7,2.51,8.4,1,2.09
ID01001,Male,19,Psychology,76.8,7.7,2.82,8.6,13,2.9
ID04066,Male,19,Computer Science,66.8,1.9,2.96,6.3,4,2.81
ID03500,Female,23,Engineering,80.1,2.4,3.48,6.7,9,3.86
ID00217,Male,18,Business,62.8,3.6,3.13,4.5,6,3.11
ID02140,Female,21,Economics,89.5,7.0,2.75,4.8,9,3.02
ID02980,Female,21,Business,63.8,3.1,3.22,5.8,2,2.93
ID00571,Male,19,Computer Science,93.4,2.4,3.6,5.1,7,3.71
ID01337,Male,21,Psychology,100.0,5.6,2.75,5.2,9,3.03
ID03717,Male,23,Psychology,68.2,4.5,3.43,9.7,11,3.51
ID00755,Male,21,Engineering,70.4,5.0,3.38,4.0,9,3.47
ID02077,Male,23,Business,69.6,3.1,2.92,8.4,9,2.86
ID04312,Female,18,Computer Science,100.0,2.4,3.09,5.3,8,3.44
ID00420,Female,20,Engineering,100.0,4.3,2.93,6.6,11,3.48
ID04185,Male,23,Business,97.1,2.0,3.35,9.0,12,3.59
ID02862,Male,19,Business,100.0,4.3,3.24,4.8,12,3.67
ID03696,Male,24,Business,89.9,8.1,2.74,9.4,9,3.12
ID01346,Male,19,Psychology,68.8,8.0,3.17,4.6,7,3.28
ID04779,Male,19,Mathematics,100.0,1.0,4.0,4.0,15,4.0
ID01921,Female,21,Business,80.2,1.6,2.35,7.1,11,2.63
ID04011,Male,22,Psychology,73.3,10.8,3.1,5.3,4,3.2
ID04602,Female,22,Psychology,90.1,2.0,2.68,4.7,2,2.92
ID00396,Female,23,Business,59.9,3.4,3.44,4.8,10,3.03
ID02199,Male,19,Computer Science,77.4,1.5,3.23,6.6,6,3.02
ID04935,Male,23,Computer Science,78.8,6.7,3.01,9.6,5,3.0
ID00349,Male,21,Computer Science,70.9,1.8,3.04,4.1,3,2.76
ID03999,Male,24,Mathematics,72.4,9.7,2.65,6.7,6,2.91
ID01857,Female,24,Psychology,92.8,1.8,3.57,6.7,2,3.77
ID04894,Male,24,Computer Science,97.3,6.2,3.33,8.0,12,3.9
ID02782,Female,20,Computer Science,70.4,3.2,3.48,6.2,9,3.43
ID00110,Male,24,Psychology,66.8,2.4,2.9,7.3,15,2.78
ID01484,Male,18,Business,65.3,4.2,3.45,9.1,10,3.52
ID04446,Female,19,Mathematics,88.9,5.8,3.65,7.7,10,4.0
ID02637,Female,24,Business,65.8,3.6,3.25,7.3,7,3.31
ID03471,Male,23,Psychology,72.4,3.0,3.29,5.7,7,3.34
ID04918,Male,18,Computer Science,83.5,2.8,3.89,8.5,7,4.0
ID00763,Male,20,Engineering,97.9,4.1,3.01,8.1,4,3.13
ID03849,Female,18,Computer Science,78.9,2.2,2.5,6.1,12,2.43
ID02172,Male,24,Economics,73.3,4.9,3.91,6.7,9,4.0
ID00028,Male,22,Economics,64.5,5.6,2.67,8.2,5,2.79
ID02792,Female,18,Psychology,90.5,1.4,3.09,6.1,10,3.39
ID02624,Female,22,Computer Science,82.9,4.0,3.08,6.9,9,3.4
ID01387,Female,19,Economics,77.0,2.3,2.37,9.5,14,2.33
ID01858,Male,18,Business,53.7,2.3,3.64,8.2,6,3.02
ID00861,Female,24,Economics,93.8,4.0,3.07,8.2,9,3.33
ID03207,Female,24,Business,100.0,6.5,3.19,9.1,6,3.48
ID02432,Female,22,Computer Science,96.8,2.9,2.57,7.1,10,3.05
ID00728,Female,24,Mathematics,79.3,6.0,3.26,7.5,6,3.4
ID02731,Female,21,Business,78.7,3.7,3.03,8.2,5,2.95
ID03664,Male,24,Psychology,100.0,4.5,3.35,7.0,8,3.64
ID01012,Female,21,Mathematics,75.4,4.8,2.91,4.9,10,3.09
ID02650,Male,20,Economics,87.7,3.0,3.12,4.5,15,3.31
ID03661,Male,19,Psychology,73.6,2.6,3.52,5.2,7,3.41
ID04057,Female,18,Psychology,66.3,7.7,2.45,5.0,9,2.73
ID01775,Female,18,Economics,90.6,5.3,2.76,7.6,8,3.07
ID00216,Male,19,Business,83.3,1.1,2.79,7.2,6,2.8
ID01102,Female,24,Mathematics,100.0,9.2,3.37,4.0,7,3.81
ID00997,Female,21,Psychology,70.0,4.6,2.97,8.6,6,2.87
ID00040,Male,19,Computer Science,79.4,6.6,2.96,4.8,4,3.07
ID01182,Male,24,Business,86.0,3.2,3.86,7.4,7,4.0
ID01627,Male,19,Economics,100.0,1.1,2.43,6.1,11,2.5
ID02084,Female,19,Economics,68.7,4.8,2.98,10.0,8,2.82
ID02043,Male,18,Psychology,98.0,2.8,3.66,7.8,4,4.0
ID01946,Male,24,Computer Science,83.8,8.2,3.76,6.3,6,4.0
ID02433,Female,21,Economics,95.6,1.5,3.84,7.8,10,3.98
ID03353,Female,20,Computer Science,95.6,2.0,2.66,7.2,4,2.74
ID02385,Male,24,Psychology,100.0,6.4,3.31,6.4,9,3.78
ID00694,Male,23,Engineering,78.0,5.7,2.46,5.1,8,2.36
ID02471,Male,21,Computer Science,72.3,3.8,2.8,5.8,11,2.67
ID04743,Male,18,Engineering,95.8,5.3,3.04,5.6,10,3.54
ID02114,Female,21,Engineering,82.7,14.0,3.74,8.7,9,4.0
ID00992,Female,24,Mathematics,79.7,4.1,2.41,7.0,8,2.49
ID00811,Female,20,Psychology,87.9,3.0,2.73,6.4,9,3.23
ID02682,Female,21,Mathematics,71.3,6.0,3.38,6.4,9,3.36
ID01956,Female,19,Computer Science,77.8,10.5,3.5,4.0,6,3.87
ID00830,Male,22,Mathematics,90.8,3.1,3.15,6.6,9,3.33
ID01988,Male,23,Business,76.1,4.0,3.09,6.7,11,3.28
ID04810,Female,20,Business,100.0,7.1,3.99,6.3,9,4.0
ID04438,Female,18,Mathematics,85.3,7.1,2.76,4.0,6,3.2
ID04005,Male,24,Engineering,100.0,1.9,2.64,6.4,6,2.77
ID04673,Female,18,Psychology,87.2,1.4,2.67,5.9,13,2.76
ID00362,Female,22,Psychology,80.8,3.3,2.75,7.5,8,3.06
ID01093,Female,18,Engineering,85.9,3.3,4.0,5.4,4,4.0
ID00299,Female,19,Engineering,85.0,2.8,3.6,7.9,2,3.96
ID00308,Male,21,Computer Science,91.3,7.5,2.73,6.9,9,3.37
ID00870,Female,18,Mathematics,95.2,5.1,2.48,5.6,4,2.94
ID03273,Female,20,Economics,80.1,5.0,3.18,8.0,11,3.45
ID03477,Female,20,Computer Science,100.0,10.0,2.71,6.8,10,3.47
ID02275,Female,19,Psychology,91.6,0.9,3.01,7.3,9,3.38
ID02745,Female,22,Engineering,75.9,5.3,2.67,6.1,7,2.69
ID04241,Female,24,Business,77.4,4.8,2.31,5.8,9,2.2
ID01284,Male,22,Economics,83.1,0.3,3.62,8.5,7,3.69
ID03850,Male,24,Economics,86.9,9.2,3.33,6.4,7,3.96
ID00281,Female,22,Business,95.2,5.3,2.96,6.3,11,3.35
ID00539,Male,21,Business,85.0,4.7,3.23,8.3,7,3.36
ID03684,Male,18,Economics,94.8,0.6,3.61,7.1,12,3.89
ID04712,Male,21,Engineering,96.4,7.6,3.49,6.6,9,3.89
ID03689,Male,24,Computer Science,85.0,6.1,3.64,6.8,5,4.0
ID00139,Male,18,Computer Science,80.4,0.7,3.8,7.6,9,3.89
ID04611,Male,18,Business,68.1,3.1,2.19,6.4,6,2.05
ID01752,Male,24,Engineering,97.5,2.7,2.53,8.9,10,2.56
ID02840,Male,22,Psychology,80.7,2.5,3.83,8.5,9,3.95
ID01573,Female,19,Engineering,85.1,3.4,2.88,7.2,4,3.17
ID00130,Male,23,Mathematics,100.0,2.7,3.31,8.8,11,3.31
ID01588,Male,22,Computer Science,66.2,2.2,3.21,7.7,9,3.15
ID01497,Female,21,Economics,77.1,1.4,3.31,5.5,8,3.31
ID00176,Male,20,Engineering,74.0,3.0,3.23,4.5,7,3.22
ID02771,Male,23,Economics,92.2,10.3,2.51,6.8,8,3.07
ID00187,Female,19,Computer Science,89.4,3.6,3.17,4.3,7,3.28
ID00914,Male,19,Economics,100.0,3.4,2.64,7.3,7,2.99
ID01706,Male,24,Mathematics,98.6,2.8,3.59,5.7,12,3.62
ID02356,Male,23,Computer Science,100.0,6.5,3.8,7.0,10,4.0
ID02328,Male,23,Engineering,83.3,2.8,3.16,6.6,10,3.26
ID04736,Male,18,Mathematics,92.5,1.1,3.3,7.5,5,3.4
ID03489,Male,18,Engineering,71.7,5.9,3.27,7.4,3,3.38
ID02981,Male,24,Mathematics,95.8,4.4,3.63,7.2,5,4.0
ID01115,Female,19,Computer Science,90.9,1.7,3.23,5.5,10,3.2
ID01656,Female,22,Business,86.3,1.7,3.07,7.6,7,3.38
ID02018,Female,20,Computer Science,77.0,1.7,2.74,8.4,5,2.59
ID00698,Female,24,Business,80.5,2.1,3.55,7.5,9,3.95
ID03077,Female,24,Economics,93.6,3.7,3.06,7.8,7,3.53
ID03172,Male,23,Mathematics,97.7,2.4,2.41,6.5,8,2.53
